Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4150000000+0j),(-0.2945336699+0.5428859317j),(0.001065086108-0.001199550694j),(0.0007039069314-0.001205661451j),(0.005097228102-0.01582315835j)
(4151000000+0j),(-0.2434440851+0.5763666843j),(0.000874488207-0.001291327877j),(0.0005742252688-0.001321898075j),(-0.01107350737-0.02245416991j)
(4152000000+0j),(-0.190181762+0.6044937936j),(0.0007908382104-0.001439013984j),(0.0004680386046-0.001311786706j),(-0.02815654874-0.02623130709j)
(4153000000+0j),(-0.1350683421+0.627145154j),(0.0006505911588-0.001528604305j),(0.0003215064644-0.001381335664j),(-0.04562656954-0.02734920513j)
(4154000000+0j),(-0.07956000417+0.6442816394j),(0.0005046566366-0.001546168583j),(0.0002252457052-0.001386038959j),(-0.06316068023-0.02575298377j)
(4155000000+0j),(-0.02331588417+0.6558605715j),(0.0003655928303-0.001571421744j),(0.0001441627974-0.001392179518j),(-0.08041521907-0.02150528919j)
(4156000000+0j),(0.03341016546+0.662645268j),(0.0002266150259-0.001546939136j),(-2.634647899e-05-0.001413129503j),(-0.09712934494-0.01465424347j)
(4157000000+0j),(0.08902442455+0.6641101362j),(3.875322e-05-0.001615699963j),(-0.0001913113956-0.00141263043j),(-0.1129163802-0.005112913971j)
(4158000000+0j),(0.1441314816+0.6607484114j),(-0.0001066290206-0.001606447855j),(-0.0003339571122-0.001353783184j),(-0.1273805201+0.006778635928j)
(4159000000+0j),(0.1985626668+0.652625843j),(-0.0002736914903-0.001505536493j),(-0.0004111714661-0.001367509481j),(-0.140149951+0.02082662329j)
(4160000000+0j),(0.250680089+0.6403175607j),(-0.000420647586-0.001512472169j),(-0.0005692103296-0.001304594451j),(-0.151122123+0.03694162446j)
(4161000000+0j),(0.3011674285+0.6237280784j),(-0.0005434554769-0.001529266825j),(-0.0006749751628-0.001224428415j),(-0.1600678414+0.05438976014j)
(4162000000+0j),(0.3496444523+0.6032688256j),(-0.0006675840123-0.001510989852j),(-0.0007855716394-0.001169582014j),(-0.166661039+0.07333357672j)
(4163000000+0j),(0.3955452442+0.5791483482j),(-0.0007883030339-0.001423078822j),(-0.0008923558635-0.001102539012j),(-0.1709873825+0.09336782762j)
(4164000000+0j),(0.4389545918+0.5514963002j),(-0.0008559902199-0.001333191409j),(-0.0009722487885-0.001062599127j),(-0.1727679372+0.1144432036j)
(4165000000+0j),(0.4796504676+0.5212033888j),(-0.0009910027729-0.001284173108j),(-0.0009777747327-0.0009608361288j),(-0.1720653623+0.1359138558j)
(4166000000+0j),(0.5177477598+0.4875040093j),(-0.001073855208-0.001202621032j),(-0.001071735984-0.0008300223271j),(-0.1686518639+0.1576552621j)
(4167000000+0j),(0.5523431301+0.4515159191j),(-0.001119754743-0.001137411222j),(-0.001162181026-0.0007686801837j),(-0.1624123603+0.1794652261j)
(4168000000+0j),(0.5840963125+0.4128447525j),(-0.00134160521-0.0009502743487j),(-0.001191570307-0.0005972808576j),(-0.1534020454+0.2007757322j)
(4169000000+0j),(0.6119719148+0.3725152239j),(-0.00143502932-0.0008480492397j),(-0.001360710594-0.0005131782964j),(-0.1417893469+0.2211317469j)
(4170000000+0j),(0.6370104551+0.3299606428j),(-0.001471069758-0.0007107242709j),(-0.00135668763-0.0003978072782j),(-0.1276069283+0.2403183564j)
(4171000000+0j),(0.6583772302+0.2859303273j),(-0.001529807108-0.0005502105923j),(-0.001442070235-0.0003305865102j),(-0.1114950329+0.2580505109j)
(4172000000+0j),(0.6763472557+0.2405280806j),(-0.001648719655-0.0003564257349j),(-0.001335192355-0.0001863882499j),(-0.09301223606+0.2742866134j)
(4173000000+0j),(0.6906929612+0.1938571536j),(-0.001591418753-0.0002711848647j),(-0.001370763057-1.791358045e-05j),(-0.07255742699+0.2887037292j)
(4174000000+0j),(0.7014665008+0.1456509551j),(-0.001656916575-0.0001097664353j),(-0.001418022322+7.384747732e-05j),(-0.05065887049+0.300954435j)
(4175000000+0j),(0.7083956003+0.09756465922j),(-0.001570840832-5.953666914e-05j),(-0.001383482595+0.000233189523j),(-0.02711913921+0.3110387899j)
(4176000000+0j),(0.7116433978+0.04834832352j),(-0.001673630322+0.0001467282418j),(-0.001400534064+0.0002938959224j),(-0.002258109394+0.31880713j)
(4177000000+0j),(0.7110474706-0.0006309771784j),(-0.001584420912+0.0002628615184j),(-0.001294445596+0.0004048256378j),(0.02368317917+0.3240167049j)
(4178000000+0j),(0.7065269947-0.04960896075j),(-0.001576968585+0.0004072274314j),(-0.001259681652+0.0004712679074j),(0.04997240379+0.326528249j)
(4179000000+0j),(0.6984052658-0.09818558776j),(-0.001530811889+0.0004345323541j),(-0.001315622358+0.0006282731192j),(0.0768667683+0.3265492282j)
(4180000000+0j),(0.6860689521-0.1469675418j),(-0.00151699828+0.0005796590704j),(-0.001150533208+0.000734895817j),(0.1042345017+0.3236016387j)
(4181000000+0j),(0.6700936556-0.1944013147j),(-0.001495994395+0.0007623281563j),(-0.001176343765+0.000845937815j),(0.1313348413+0.3178013051j)
(4182000000+0j),(0.6500447989-0.2406967012j),(-0.001470721676+0.0008775254828j),(-0.00107817119+0.0009098551236j),(0.1579831392+0.309150868j)
(4183000000+0j),(0.6259973049-0.2858646757j),(-0.001342270407+0.001003688085j),(-0.0009811568307+0.00102493295j),(0.1837452948+0.2975455373j)
(4184000000+0j),(0.5980347395-0.3291946465j),(-0.001305305632+0.001071483828j),(-0.0009213399608+0.001144059934j),(0.208018437+0.2833316904j)
(4185000000+0j),(0.5666715503-0.3704824002j),(-0.001283284393+0.001156938029j),(-0.0008058471722+0.001139856176j),(0.2310516983+0.2667281227j)
(4186000000+0j),(0.5314133763-0.4094885747j),(-0.001110576559+0.001316343318j),(-0.0006569668185+0.001290416112j),(0.2520010769+0.2478604121j)
(4187000000+0j),(0.4926899374-0.4455369056j),(-0.001058843918+0.001413475838j),(-0.0005980973365+0.001326486003j),(0.271086216+0.2271035486j)
(4188000000+0j),(0.4503257275-0.4786971306j),(-0.0008810955915+0.001496375189j),(-0.0004976400523+0.001413701684j),(0.2879062295+0.2046156972j)
(4189000000+0j),(0.4047321379-0.5086435009j),(-0.0007626631996+0.001544584637j),(-0.0004149746383+0.001362336334j),(0.3026291132+0.1804666179j)
(4190000000+0j),(0.35623312-0.534480768j),(-0.0006342047709+0.001566935563j),(-0.0003004524042+0.00143088086j),(0.3146873116+0.1550007465j)
(4191000000+0j),(0.3049214184-0.5561983276j),(-0.0005595030379+0.00172558683j),(-0.0002314147714+0.001512992429j),(0.3241697848+0.1286348037j)
(4192000000+0j),(0.2513149381-0.5734948024j),(-0.0004569583689+0.001726787887j),(-9.470900841e-05+0.001561881625j),(0.3308158815+0.101606837j)
(4193000000+0j),(0.1952136606-0.5860487445j),(-0.0002225524659+0.001786040375j),(4.937163249e-05+0.001540446305j),(0.3348118663+0.07394171872j)
(4194000000+0j),(0.1381087899-0.5933005357j),(-0.0001707735501+0.00194191793j),(0.000130471366+0.001574183116j),(0.3359538913+0.04620678331j)
(4195000000+0j),(0.07962776721-0.5953466565j),(6.520330089e-07+0.001936785993j),(0.0003333952045+0.001643609954j),(0.334212929+0.01867882629j)
(4196000000+0j),(0.02002728544-0.5915565021j),(0.0002522743307+0.002053574426j),(0.0004252259096+0.001565931714j),(0.3295935094-0.008155592327j)
(4197000000+0j),(-0.03914129734-0.5821081137j),(0.0004655961529+0.00199695793j),(0.000577554747+0.00160161953j),(0.3223326504-0.03427833053j)
(4198000000+0j),(-0.097937271-0.5668014578j),(0.0007177706575+0.002056775149j),(0.0007147043943+0.001531689777j),(0.3123749197-0.05952837779j)
(4199000000+0j),(-0.1556076109-0.545442039j),(0.0008854852058+0.001961014699j),(0.0009188039112+0.001479032566j),(0.299938947-0.08287698873j)
(4200000000+0j),(-0.2110330909-0.5183425113j),(0.001075317734+0.00193335209j),(0.001059105271+0.001443121932j),(0.2853077054-0.1047489187j)
