Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4147000000+0j),(-0.4838401079+0.3408636124j),(0.0005365031539-0.0004390868417j),(0.0005826964625-0.0004278554406j),(0.002377696568-0.01662665789j)
(4148000000+0j),(-0.4492671788+0.3962367564j),(0.000532058184-0.0004879338667j),(0.0005888381856-0.0004212083586j),(-0.01384923048-0.02410927455j)
(4149000000+0j),(-0.4100350142+0.4468909938j),(0.0004872544087-0.0004932516022j),(0.0004727486521-0.0005399395595j),(-0.03110644966-0.02888844478j)
(4150000000+0j),(-0.3664788306+0.4929423086j),(0.0004159025266-0.0005082963617j),(0.0004181558616-0.000523043971j),(-0.04896854237-0.03097884843j)
(4151000000+0j),(-0.3192271292+0.5339416599j),(0.0003021434241-0.0006429626956j),(0.0003629202547-0.0006127767265j),(-0.0669778958-0.0302568617j)
(4152000000+0j),(-0.2692542374+0.5698017006j),(0.0002754773304-0.0006429998903j),(0.0003294698545-0.0006080126623j),(-0.08474694192-0.02686856079j)
(4153000000+0j),(-0.2162449807+0.6004415241j),(0.0002297599131-0.0006415334647j),(0.0002137795236-0.0006219078787j),(-0.1021784917-0.02085113311j)
(4154000000+0j),(-0.1615334302+0.6255513097j),(0.0001699447021-0.0006789132021j),(0.0002129472705-0.0006540664472j),(-0.1187464148-0.01211810265j)
(4155000000+0j),(-0.1058163792+0.6451461956j),(0.0001086099874-0.0006913444377j),(0.0001177398881-0.0006518274895j),(-0.134185791-0.0009097249791j)
(4156000000+0j),(-0.04911056906+0.6593082428j),(5.148850323e-05-0.0006927793729j),(4.974496551e-05-0.0006686988054j),(-0.1480454206+0.01258189769j)
(4157000000+0j),(0.007565775886+0.6681081171j),(1.830961446e-05-0.0006861079019j),(1.98236321e-05-0.0007034839364j),(-0.1601933539+0.0281488677j)
(4158000000+0j),(0.06410204619+0.6719601576j),(-0.0001547710417-0.0006493643159j),(-3.437813211e-05-0.0007068738923j),(-0.1703810245+0.04543452502j)
(4159000000+0j),(0.120039165+0.6707168072j),(-9.225550457e-05-0.0006945384084j),(-0.0001228314359-0.0006182726356j),(-0.178368628+0.06421744578j)
(4160000000+0j),(0.1752272546+0.6650331883j),(-0.0002026585571-0.0006359475665j),(-0.0001343347249-0.0005701990449j),(-0.1841455549+0.08445396276j)
(4161000000+0j),(0.2286572903+0.6545522281j),(-0.0002565087634-0.0005672159023j),(-0.0002183890465-0.0006423620507j),(-0.1873497665+0.10556868j)
(4162000000+0j),(0.2805492282+0.6395881372j),(-0.0002039450628-0.0005252632545j),(-0.0002597517159-0.0005982492003j),(-0.1880292743+0.1274553848j)
(4163000000+0j),(0.3304960132+0.6208757546j),(-0.0003094737185-0.0005319343181j),(-0.0003017274721-0.0006007762859j),(-0.1856864691+0.1496828789j)
(4164000000+0j),(0.378012538+0.5986100547j),(-0.0003424728638-0.0004779349547j),(-0.0003305360442-0.0005048594903j),(-0.180728808+0.1718868835j)
(4165000000+0j),(0.4231120646+0.5725642746j),(-0.0004057146725-0.0005148114287j),(-0.0004493664892-0.0004850378027j),(-0.1730549634+0.1936080793j)
(4166000000+0j),(0.4657542109+0.5431718141j),(-0.0004210079496-0.0004033203586j),(-0.0004449662811-0.0003789943294j),(-0.162842229+0.2146906935j)
(4167000000+0j),(0.5052124858+0.5108766283j),(-0.0004308691423-0.0003586321254j),(-0.0004430973495-0.0003475188569j),(-0.1502699107+0.2347617893j)
(4168000000+0j),(0.541870892+0.4758548619j),(-0.0004590508179-0.0002554326202j),(-0.0005030656466-0.0003598491312j),(-0.1353551596+0.2536240382j)
(4169000000+0j),(0.5755236149+0.438155719j),(-0.0004806272045-0.0003396716784j),(-0.0004848057579-0.0003303572303j),(-0.1180965379+0.2711213967j)
(4170000000+0j),(0.6059289575+0.3983349693j),(-0.0005373310996-0.0002357519988j),(-0.0005492119817-0.0002472883207j),(-0.09939257801+0.286753265j)
(4171000000+0j),(0.6332038045+0.3563032084j),(-0.0005360584473-0.0002660160244j),(-0.0005596670089-0.0002145762701j),(-0.07837601751+0.3006659941j)
(4172000000+0j),(0.6569287777+0.3125771704j),(-0.0005654987763-0.000168448154j),(-0.0005969360936-0.0001308816718j),(-0.05602183938+0.3125107125j)
(4173000000+0j),(0.6769534349+0.2670380298j),(-0.0005425975542-0.0001125684066j),(-0.0006136916927-8.547505422e-05j),(-0.03233386949+0.3220588087j)
(4174000000+0j),(0.6935885549+0.2205714335j),(-0.0005639448646-1.229435475e-05j),(-0.0005872658803-5.269617759e-05j),(-0.007389996666+0.3294100546j)
(4175000000+0j),(0.7063515186+0.1728768956j),(-0.0005856901989+2.482272699e-08j),(-0.0005957654794-4.504517347e-05j),(0.01807239652+0.3341540087j)
(4176000000+0j),(0.7155023217+0.1243913232j),(-0.0005222668406+6.499271694e-05j),(-0.0005446561263+4.198787065e-05j),(0.04400290176+0.3364792911j)
(4177000000+0j),(0.7210794091+0.07541275177j),(-0.0005540337297+8.856724162e-05j),(-0.0005892484332+8.127444744e-05j),(0.07086796314+0.3362401367j)
(4178000000+0j),(0.7227944136+0.02551526301j),(-0.0005581185105+0.0001240132115j),(-0.0005864121486+8.726659144e-05j),(0.09763717651+0.3332885214j)
(4179000000+0j),(0.7206140757-0.02424860099j),(-0.0005230982206+0.0001387138182j),(-0.000567574345+0.0001980305242j),(0.1240826249+0.3276365386j)
(4180000000+0j),(0.7145416737-0.07371248171j),(-0.000551794772+0.0001270406065j),(-0.0005551597569+0.0002936254896j),(0.1499617249+0.3195029806j)
(4181000000+0j),(0.7047180533-0.1231266565j),(-0.0005174683174+0.0002800882794j),(-0.0005067446618+0.0003587998508j),(0.1751572788+0.3086847546j)
(4182000000+0j),(0.6909075975-0.1717524816j),(-0.0005153277307+0.0003042486787j),(-0.0004733644892+0.0003492205869j),(0.1995044053+0.2956800478j)
(4183000000+0j),(0.6729601026-0.2197236994j),(-0.0004825792566+0.000223763127j),(-0.0005249998649+0.0003489021328j),(0.2222784609+0.2800989882j)
(4184000000+0j),(0.6512269974-0.2665672196j),(-0.0003918929433+0.0003790652263j),(-0.0004348611401+0.0003368965117j),(0.2434827238+0.2622942084j)
(4185000000+0j),(0.625466466-0.3116925485j),(-0.0004677041725+0.0003590130946j),(-0.0004553743056+0.0003796823439j),(0.2629193366+0.2426809436j)
(4186000000+0j),(0.5958503485-0.3549841532j),(-0.0003980417969+0.0004051424621j),(-0.0003853679809+0.0004310526128j),(0.2805852592+0.2210311563j)
(4187000000+0j),(0.5626007915-0.3960170928j),(-0.0003207148693+0.0004659051483j),(-0.0003512947005+0.0005190424272j),(0.2958576679+0.1977489589j)
(4188000000+0j),(0.5259483457-0.4343247881j),(-0.000321101048+0.0005262508057j),(-0.0003068548103+0.0005450892495j),(0.308573544+0.1731452726j)
(4189000000+0j),(0.4852259159-0.4703052756j),(-0.0002988569613+0.0005947457394j),(-0.0001990166493+0.0005339570343j),(0.3188841045+0.1473210696j)
(4190000000+0j),(0.4412271082-0.5028989173j),(-0.0002623976325+0.0005775512545j),(-0.0002309921983+0.0005408842699j),(0.3265033662+0.120777013j)
(4191000000+0j),(0.3937428594-0.5321121157j),(-0.0001950549922+0.0005853208131j),(-0.0001599681709+0.0006667018752j),(0.3312330246+0.09366349672j)
(4192000000+0j),(0.3433347642-0.5572957345j),(-0.0001008615218+0.000561677909j),(-8.755928138e-05+0.0006250509177j),(0.3332257271+0.06666664059j)
(4193000000+0j),(0.2905653417-0.578201206j),(-0.0001275829418+0.000624645676j),(-8.785304817e-05+0.0006317105726j),(0.3325153887+0.03948576971j)
(4194000000+0j),(0.2356197089-0.5942805624j),(-5.479550236e-05+0.0006104500499j),(-2.583300193e-05+0.0006037921994j),(0.328879416+0.01296514996j)
(4195000000+0j),(0.178256005-0.6057303374j),(5.947809314e-06+0.0005677704467j),(6.344038411e-05+0.0006021513254j),(0.322591424-0.01266009985j)
(4196000000+0j),(0.1194149628-0.6116938834j),(0.0001208843314+0.0006133831921j),(0.0001226671011+0.0006675979239j),(0.3136194646-0.03726494775j)
(4197000000+0j),(0.05916783586-0.6121682059j),(0.0001290650689+0.0006498375442j),(0.0001790664101+0.0006103299093j),(0.3022506833-0.06047143039j)
(4198000000+0j),(-0.000958055316-0.6070445486j),(0.0001713467936+0.0005678813905j),(0.0002365073888+0.000585359754j),(0.2886046171-0.08209265618j)
(4199000000+0j),(-0.061301101-0.5959156599j),(0.0002307197719+0.0006034029066j),(0.0002439299569+0.0005485080183j),(0.2729532123-0.1015554031j)
(4200000000+0j),(-0.120903939-0.5787728807j),(0.0003756462538+0.0005806594272j),(0.0003080122988+0.00055661652j),(0.2555931807-0.1187359117j)
