Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4151000000+0j),(-0.2349920571+0.586873164j),(0.001159831416+7.339264266e-05j),(0.00105349673+0.0001346363861j),(-0.02183184214-0.01912392525j)
(4152000000+0j),(-0.1809334159+0.614018951j),(0.001140113571-5.226419489e-06j),(0.00111888675+1.64147059e-05j),(-0.03871254623-0.02083233214j)
(4153000000+0j),(-0.1249012426+0.6356423135j),(0.001182939974-9.56792428e-05j),(0.001119264518-7.109932631e-05j),(-0.05565721169-0.01987290222j)
(4154000000+0j),(-0.06876312941+0.651697537j),(0.001185894944-0.0002585882321j),(0.001154107624-0.0002551991493j),(-0.07240775228-0.01634940728j)
(4155000000+0j),(-0.0119183762+0.6624273434j),(0.001054411405-0.0003792264615j),(0.001105911448-0.0002119014534j),(-0.08877383173-0.01037747934j)
(4156000000+0j),(0.04495989159+0.6678644146j),(0.001058802241-0.0004281175788j),(0.001094345469-0.0003520905739j),(-0.1041914821-0.001823578861j)
(4157000000+0j),(0.1009741053+0.668306124j),(0.001030671177-0.0005521447747j),(0.001019218704-0.0004712249211j),(-0.1184806228+0.008779824815j)
(4158000000+0j),(0.1565379202+0.6639171805j),(0.0009230864234-0.0006103208289j),(0.0009705492412-0.0006221138174j),(-0.1314040869+0.02143764003j)
(4159000000+0j),(0.2105218917+0.6548955463j),(0.0008735757438-0.0007417987217j),(0.000892408134-0.0007009307155j),(-0.1428652853+0.03593731496j)
(4160000000+0j),(0.2624486685+0.6414170575j),(0.0008307800163-0.0008421071689j),(0.0008907493902-0.0008157986449j),(-0.1524983943+0.05245181507j)
(4161000000+0j),(0.3134118915+0.6236377832j),(0.0007496235776-0.0008531209896j),(0.0008012205362-0.0008388457936j),(-0.1600138843+0.0705473966j)
(4162000000+0j),(0.3610022068+0.6023375172j),(0.0006632613949-0.0009821008425j),(0.0006851600483-0.0009283176041j),(-0.165549621+0.0897377716j)
(4163000000+0j),(0.4073286951+0.5771241261j),(0.000608750328-0.0009440623107j),(0.0006370350602-0.001011498505j),(-0.168367669+0.110251584j)
(4164000000+0j),(0.4503961504+0.5487528591j),(0.0004667211615-0.00101701403j),(0.0005454389029-0.001057620742j),(-0.1689150631+0.1314052321j)
(4165000000+0j),(0.4907955825+0.5171371675j),(0.0004202779965-0.001055397675j),(0.0003657806083-0.00107309653j),(-0.1666223258+0.1530143687j)
(4166000000+0j),(0.5281223059+0.4828928542j),(0.0002685998043-0.001140014618j),(0.0003299921518-0.001135984203j),(-0.161538437+0.1749296951j)
(4167000000+0j),(0.5620132685+0.4464644103j),(0.0001208740214-0.001116172294j),(0.0001939011709-0.001145653892j),(-0.1538335681+0.1962837028j)
(4168000000+0j),(0.5933765173+0.4070113578j),(1.601152871e-05-0.001114882878j),(7.664114673e-05-0.001219923026j),(-0.1434856802+0.2171394615j)
(4169000000+0j),(0.6211663485+0.3656165659j),(9.484688235e-06-0.001086741453j),(-7.583850561e-07-0.001101403614j),(-0.1305395365+0.2370434222j)
(4170000000+0j),(0.6453848481+0.3224716426j),(-9.827659233e-05-0.001120660338j),(-0.00011993933-0.001147210482j),(-0.1150916219+0.2556719424j)
(4171000000+0j),(0.6664651632+0.2776177067j),(-0.0002429662418-0.001060837763j),(-0.0001973916078-0.001151584671j),(-0.09705659747+0.2728519195j)
(4172000000+0j),(0.6837997437+0.2311122089j),(-0.0002507701574-0.001096524415j),(-0.0002603360626-0.00102735078j),(-0.07740332931+0.2881413884j)
(4173000000+0j),(0.6972537041+0.1839703709j),(-0.0002984164166-0.001043917029j),(-0.0003649355785-0.001089840778j),(-0.05564850941+0.301532008j)
(4174000000+0j),(0.7071627378+0.1359936899j),(-0.0004330734955-0.0009873927338j),(-0.0004072706215-0.001113498234j),(-0.03232961148+0.3125778633j)
(4175000000+0j),(0.7134007812+0.0869654093j),(-0.0005176629638-0.0009993099375j),(-0.0005569999921-0.001106194337j),(-0.007517843973+0.3213444037j)
(4176000000+0j),(0.7159113884+0.03767703855j),(-0.0005598519347-0.001012179768j),(-0.0006543166819-0.001052866923j),(0.01815286092+0.3276066689j)
(4177000000+0j),(0.7143189311-0.01167157185j),(-0.0006749888998-0.0009302751278j),(-0.0006488360232-0.0009652197477j),(0.04500845447+0.3311799322j)
(4178000000+0j),(0.7089632154-0.0611039241j),(-0.0007761179586-0.0008502322598j),(-0.0008204683545-0.0009119281895j),(0.07245510817+0.3320373598j)
(4179000000+0j),(0.6999418139-0.1098834252j),(-0.0009188061813-0.0008445944986j),(-0.0009704040131-0.0008153255912j),(0.09996657073+0.3299078211j)
(4180000000+0j),(0.6867998242-0.1584937836j),(-0.0009187402902-0.000831198704j),(-0.00102068088-0.0007638857933j),(0.1275773197+0.3248816882j)
(4181000000+0j),(0.6695929766-0.2064778356j),(-0.001169503899-0.0006847206387j),(-0.001124206348-0.0006510187523j),(0.1546120942+0.3168952176j)
(4182000000+0j),(0.6486225128-0.2526834072j),(-0.001151376404-0.0006243300741j),(-0.001167731592-0.000518600049j),(0.1808892787+0.3062882563j)
(4183000000+0j),(0.623549819-0.2980236509j),(-0.001186547684-0.0004559137451j),(-0.001258024946-0.0004823186318j),(0.206016615+0.2930308935j)
(4184000000+0j),(0.5945813656-0.3415708542j),(-0.001226925757-0.0003684793483j),(-0.001259837882-0.000318551407j),(0.2297587544+0.2772427821j)
(4185000000+0j),(0.5621292591-0.3824644651j),(-0.001305981539-0.0002596179838j),(-0.001338748843-0.0001752903045j),(0.2519383132+0.2591695298j)
(4186000000+0j),(0.5257859826-0.4210057139j),(-0.001322686207-7.253103831e-05j),(-0.001361025381-0.0001167017763j),(0.2722667158+0.2389763979j)
(4187000000+0j),(0.4859818518-0.4568019001j),(-0.001276933472-4.646484012e-05j),(-0.001351939514+4.7568843e-05j),(0.2904973924+0.2167790565j)
(4188000000+0j),(0.4427047968-0.4894379674j),(-0.001405839575+0.0001307781058j),(-0.001420065877+0.0002245797368j),(0.3065797985+0.1929673387j)
(4189000000+0j),(0.3961289227-0.5186510271j),(-0.001305233571+0.000351151597j),(-0.001386003103+0.0003290471213j),(0.3205854297+0.1674193767j)
(4190000000+0j),(0.3461478949-0.5441417997j),(-0.001378054149+0.0004695843672j),(-0.001348507009+0.0004819025344j),(0.3316131532+0.1407686619j)
(4191000000+0j),(0.2940924466-0.565051205j),(-0.001276042312+0.0005303380312j),(-0.0013128391+0.0006015224499j),(0.3400211632+0.1129369589j)
(4192000000+0j),(0.2391211689-0.5815661227j),(-0.001245085732+0.0006705124979j),(-0.001224976149+0.000764231314j),(0.3454937935+0.08441213308j)
(4193000000+0j),(0.1825683713-0.5929400354j),(-0.001191653544+0.0008298425819j),(-0.001201371429+0.0008071594639j),(0.3477626443+0.0556507377j)
(4194000000+0j),(0.1243256852-0.5990718547j),(-0.001132387784+0.0009759443346j),(-0.001069224672+0.001031343127j),(0.3474075198+0.02644997654j)
(4195000000+0j),(0.06501096487-0.5997868293j),(-0.001029457082+0.001016108901j),(-0.0009552809061+0.001098863082j),(0.3435191512-0.002062363686j)
(4196000000+0j),(0.005262563005-0.5947843898j),(-0.0009119191673+0.001179830637j),(-0.0009219845524+0.001185291214j),(0.3366374671-0.02991713881j)
(4197000000+0j),(-0.05430363119-0.5839502222j),(-0.0008045377326+0.001326741301j),(-0.0007959541981+0.001234958647j),(0.3267896175-0.05663384449j)
(4198000000+0j),(-0.1135037914-0.5670690613j),(-0.0006649932475+0.001316057169j),(-0.0006497286959+0.001337751164j),(0.3141577244-0.08194018355j)
(4199000000+0j),(-0.171240747-0.5440900535j),(-0.0004816856235+0.001461109961j),(-0.000473471533+0.001483270084j),(0.2990628779-0.1051234873j)
(4200000000+0j),(-0.2269882411-0.5152100031j),(-0.0003789231414+0.001509057824j),(-0.0003973316052+0.001482664258j),(0.2815552056-0.1261484148j)
