Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4156000000+0j),(0.04834668711+0.6681202973j),(-0.001898796996+0.0007099163486j),(-0.001921971794+0.0005562363076j),(-0.06329745799+0.02628079676j)
(4157000000+0j),(0.1045625508+0.668265888j),(-0.001841546153+0.0008156110416j),(-0.001931943232+0.000742577482j),(-0.0764670819+0.03416807119j)
(4158000000+0j),(0.1596124172+0.663696704j),(-0.001753147575+0.001028152066j),(-0.001790906885+0.0008715464501j),(-0.08836382627+0.04426589888j)
(4159000000+0j),(0.2133164704+0.6542160466j),(-0.001655069529+0.001254898612j),(-0.001728902571+0.001101843663j),(-0.09881176054+0.05629482173j)
(4160000000+0j),(0.2653546333+0.6406650118j),(-0.001510004862+0.00126836868j),(-0.001614177832+0.001212007366j),(-0.1075609326+0.0700710395j)
(4161000000+0j),(0.3160350323+0.6227104994j),(-0.001420817454+0.001391258324j),(-0.001540058642+0.001331875799j),(-0.1144796461+0.08523861483j)
(4162000000+0j),(0.3642643392+0.6009694072j),(-0.001246969798+0.001512824907j),(-0.00136351597+0.001463985303j),(-0.1192655936+0.101617935j)
(4163000000+0j),(0.4094788134+0.5759545573j),(-0.00105769292+0.001671079081j),(-0.001166422386+0.001556880656j),(-0.1219465882+0.1190903555j)
(4164000000+0j),(0.4529282451+0.5470519464j),(-0.0009371092892+0.001686375355j),(-0.001038770541+0.001669300371j),(-0.1223094314+0.1372459081j)
(4165000000+0j),(0.4932307899+0.5153069188j),(-0.0007569075678+0.001687479671j),(-0.0008668923983+0.001705907402j),(-0.1205265447+0.1560630017j)
(4166000000+0j),(0.5302172303+0.4810213866j),(-0.0006117110024+0.001816331293j),(-0.0006695310003+0.001694540493j),(-0.1160926297+0.174767006j)
(4167000000+0j),(0.5643398166+0.4440480656j),(-0.0004962226376+0.001846335013j),(-0.0006342212437+0.001826019958j),(-0.1092351601+0.1934404728j)
(4168000000+0j),(0.5951287746+0.4048354668j),(-0.0003241269151+0.001832150971j),(-0.0004703945888+0.001790941809j),(-0.1000157446+0.2115929072j)
(4169000000+0j),(0.6227607727+0.3631824602j),(-0.0002712528512+0.001834033872j),(-0.0002742999059+0.001832174254j),(-0.08838976175+0.2290690445j)
(4170000000+0j),(0.6471145153+0.319884523j),(-8.557220281e-05+0.001802301849j),(-0.0001298991847+0.001862579142j),(-0.07457539439+0.2455072345j)
(4171000000+0j),(0.6675227284+0.2751462503j),(6.466577179e-05+0.001750297146j),(-3.497246144e-05+0.001897626556j),(-0.05852116644+0.2606905298j)
(4172000000+0j),(0.6849752069+0.2283285374j),(0.0001448353869+0.001767354785j),(0.0001562622056+0.001883244375j),(-0.04048809409+0.2743018915j)
(4173000000+0j),(0.6982139349+0.1810950186j),(0.0002826032869+0.001796702389j),(0.0003874202666+0.001798776328j),(-0.02090128325+0.2861811406j)
(4174000000+0j),(0.7081692219+0.1328026779j),(0.0004532241146+0.001750432421j),(0.0003886132035+0.001788890688j),(0.0007664128207+0.2962606063j)
(4175000000+0j),(0.7138736248+0.08423616564j),(0.0005913076457+0.001666910714j),(0.0005903523415+0.001818180783j),(0.02370644733+0.3040856791j)
(4176000000+0j),(0.7161688209+0.03447703481j),(0.0006913872203+0.001700598164j),(0.0006643987726+0.001730825868j),(0.04739730433+0.3095095079j)
(4177000000+0j),(0.7144451141-0.01449095583j),(0.0008393626194+0.001669885241j),(0.0008746987442+0.001676379354j),(0.07250486314+0.3125282825j)
(4178000000+0j),(0.708991766-0.06424436428j),(0.0009212108562+0.001520861639j),(0.0009699647198+0.001609063358j),(0.09792052209+0.3128729565j)
(4179000000+0j),(0.6995156407-0.1134193818j),(0.001086018863+0.001524289255j),(0.001148959622+0.001563854283j),(0.1237362549+0.3105150567j)
(4180000000+0j),(0.6861543655-0.1621723803j),(0.001137069077+0.001441831468j),(0.001232078532+0.001502565574j),(0.1495421529+0.3056277834j)
(4181000000+0j),(0.668637991-0.2100217764j),(0.001318056951+0.001338034752j),(0.001299332012+0.001467429451j),(0.1749502867+0.2981377475j)
(4182000000+0j),(0.6475006938-0.2562087638j),(0.001409757067+0.001253637602j),(0.001498731202+0.001332896994j),(0.1998558491+0.2880905337j)
(4183000000+0j),(0.6221669316-0.301352551j),(0.001549498294+0.001102865906j),(0.001650285209+0.001231308444j),(0.2241238207+0.2754626478j)
(4184000000+0j),(0.5930990577-0.3444704223j),(0.001583970152+0.001055545057j),(0.001737596584+0.001054152614j),(0.2473037988+0.2602740237j)
(4185000000+0j),(0.5601634383-0.3854532482j),(0.00175578997+0.0009599751793j),(0.001848528627+0.000936362776j),(0.2689962387+0.2425963515j)
(4186000000+0j),(0.5235274434-0.423965595j),(0.001856590621+0.000788121135j),(0.001950329752+0.0007665947778j),(0.288841188+0.2225597982j)
(4187000000+0j),(0.483464092-0.4594518326j),(0.001902142889+0.0006247050478j),(0.002015584381+0.0006195846945j),(0.3070526123+0.2003181731j)
(4188000000+0j),(0.4400296807-0.4919448494j),(0.002063197084+0.0004558179935j),(0.002022422617+0.0004625152797j),(0.3224926889+0.1765580856j)
(4189000000+0j),(0.3931626976-0.5208935704j),(0.002132270252+0.0002450443571j),(0.002159182448+0.0002446751751j),(0.3356762826+0.1509722756j)
(4190000000+0j),(0.3434252143-0.5460353039j),(0.002078334335+9.150074038e-05j),(0.002172729+9.490297816e-05j),(0.346049577+0.1245871006j)
(4191000000+0j),(0.2907345295-0.566751955j),(0.002105964813-0.0001498439815j),(0.002181527438-0.0002048432361j),(0.3536406159+0.09730192334j)
(4192000000+0j),(0.2357737124-0.5828573972j),(0.002117807511-0.0002443750273j),(0.002237665467-0.0003633157758j),(0.3585929573+0.06931724873j)
(4193000000+0j),(0.1791657954-0.5939296305j),(0.002052640077-0.0004903827794j),(0.002142976271-0.0005721725174j),(0.3606452644+0.04099721032j)
(4194000000+0j),(0.1210155115-0.599773561j),(0.002054356737-0.0006723098923j),(0.002095082775-0.0007272159564j),(0.359821111+0.0130037881j)
(4195000000+0j),(0.06151369587-0.6001734143j),(0.002089726971-0.0008013492334j),(0.001981588313-0.0009468504577j),(0.3562141061-0.01472399177j)
(4196000000+0j),(0.001692254678-0.594813209j),(0.0019997973-0.001004382852j),(0.001902922173-0.001064628363j),(0.3497449756-0.04177129335j)
(4197000000+0j),(-0.05808928609-0.5835230381j),(0.001955440501-0.001201739651j),(0.001876380178-0.00124616723j),(0.3407140672-0.0678514344j)
(4198000000+0j),(-0.1172172502-0.5661947515j),(0.00179797085-0.001426152186j),(0.001777225523-0.001408909797j),(0.3292144537-0.09249695372j)
(4199000000+0j),(-0.1748198718-0.5430163772j),(0.001733165467-0.001557916985j),(0.001665374846-0.001526875189j),(0.3152663708-0.115634096j)
(4200000000+0j),(-0.229948014-0.5140399042j),(0.001601717202-0.001724825474j),(0.001530649955-0.001735404017j),(0.2991014421-0.1367445008j)
