Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4154000000+0j),(0.2346178442+0.3995446264j),(-0.0005734397564+0.0004517583584j),(-0.000542636204+0.0005455454229j),(-0.1035753787-0.002321185708j)
(4155000000+0j),(0.267873615+0.3825037086j),(-0.000556408253+0.0006095484714j),(-0.0004453642177+0.0006289711455j),(-0.1171467826+0.006566794036j)
(4156000000+0j),(0.2994091809+0.3623528695j),(-0.0004507983685+0.0006493137334j),(-0.0005004590494+0.0005908659659j),(-0.1296033412+0.01746484268j)
(4157000000+0j),(0.3282507658+0.3399193822j),(-0.0004016752646+0.0006351936609j),(-0.000449282903+0.0006496044225j),(-0.1407361627+0.03051723375j)
(4158000000+0j),(0.3542973697+0.3151992959j),(-0.0004286138574+0.0006881920854j),(-0.0003124984505+0.0007118534995j),(-0.1503026634+0.04499639276j)
(4159000000+0j),(0.3778836727+0.288397908j),(-0.0002766208781+0.0007553310134j),(-0.0002919494582+0.000746487407j),(-0.1581286192+0.06104201964j)
(4160000000+0j),(0.3986131251+0.259762141j),(-0.0002257418528+0.0007593786577j),(-0.0001394012652+0.0007710822392j),(-0.1636707187+0.07873077029j)
(4161000000+0j),(0.4160703719+0.2299608507j),(-0.000127303676+0.0007413005223j),(-7.899732736e-05+0.0008104677545j),(-0.1673360914+0.09704160116j)
(4162000000+0j),(0.4307342172+0.1989355653j),(-1.76231606e-05+0.0007939272909j),(-2.827036406e-05+0.0007360354648j),(-0.1687410772+0.1163336803j)
(4163000000+0j),(0.4424276948+0.1670161865j),(9.794261132e-05+0.000751752872j),(6.477381248e-05+0.0007284368039j),(-0.1675335169+0.1362031451j)
(4164000000+0j),(0.4511265755+0.1344090231j),(4.370598617e-05+0.0008166569751j),(0.0001344088669+0.0007142428076j),(-0.1642282903+0.1559886287j)
(4165000000+0j),(0.456402421+0.1016701281j),(0.0002160408185+0.0007658009417j),(0.0001621986739+0.0007032734575j),(-0.1583690941+0.1758616978j)
(4166000000+0j),(0.4589331448+0.06835868962j),(0.0001856242743+0.0007361273747j),(0.0002584314207+0.0006589343539j),(-0.1501681358+0.195145471j)
(4167000000+0j),(0.458173424+0.03548895564j),(0.0002870435419+0.0006631971337j),(0.0002253080165+0.0006027659983j),(-0.1395067722+0.2139272165j)
(4168000000+0j),(0.454408735+0.003026185276j),(0.0003743542766+0.0006590349367j),(0.000314781937+0.0005892645568j),(-0.1268664598+0.2316257967j)
(4169000000+0j),(0.4476873875-0.02877295777j),(0.0003598704934+0.0005817900528j),(0.0003071291139+0.0005321174394j),(-0.1119424179+0.248136282j)
(4170000000+0j),(0.437982589-0.05924871532j),(0.0004776648129+0.0005407341523j),(0.0004335909325+0.0005258571473j),(-0.09523703903+0.2632624167j)
(4171000000+0j),(0.4256584942-0.0884981787j),(0.0004261728027+0.0005796860205j),(0.0004562981776+0.0004566856078j),(-0.07707376778+0.2767716935j)
(4172000000+0j),(0.4105728865-0.1163276898j),(0.000485085824+0.0004875844461j),(0.0004958329955+0.0003887707717j),(-0.05654219911+0.2888821939j)
(4173000000+0j),(0.3930783868-0.1423962212j),(0.0005061535048+0.0004725037434j),(0.0005040820688+0.0004089956637j),(-0.03505726531+0.2985318605j)
(4174000000+0j),(0.3731045723-0.1666102949j),(0.0004853028513+0.0004435830633j),(0.0005170378718+0.0003446055634j),(-0.01228907146+0.3063200778j)
(4175000000+0j),(0.3511007428-0.1886902852j),(0.0005638197763+0.0003209515999j),(0.0005363865639+0.0002902862034j),(0.01156311389+0.3116970309j)
(4176000000+0j),(0.3271167278-0.2084964757j),(0.0006512828986+0.0002635599812j),(0.0005444040871+0.0002341483778j),(0.03589201719+0.3146214673j)
(4177000000+0j),(0.3015444875-0.2255120401j),(0.0006540492177+0.0002543058072j),(0.0005739405169+0.000217788227j),(0.06062177196+0.3151344854j)
(4178000000+0j),(0.2744196355-0.2399610566j),(0.0006884649047+0.0001481529325j),(0.0005642120959+0.0001410582481j),(0.08574838936+0.3133499576j)
(4179000000+0j),(0.2462504655-0.2512764748j),(0.0007137657958+0.0001187146627j),(0.0006601927453+0.0001354480046j),(0.1106477156+0.3090146261j)
(4180000000+0j),(0.2171180397-0.2599070002j),(0.0006729603047+2.320335261e-05j),(0.0006335784565+2.806111843e-05j),(0.1353390366+0.3021540718j)
(4181000000+0j),(0.1873973012-0.2653632071j),(0.000690894085-0.0001160199608j),(0.0006022429443-5.844351108e-05j),(0.1598129123+0.2927301714j)
(4182000000+0j),(0.1575800329-0.2676993107j),(0.0007832403062-0.0001049773928j),(0.0005592965754-9.589134424e-05j),(0.1826331019+0.280977525j)
(4183000000+0j),(0.1278100014-0.2668898599j),(0.0007088608691-0.0002651760005j),(0.0006187664694-0.0001470290008j),(0.2047586739+0.266855272j)
(4184000000+0j),(0.09861427546-0.2629918316j),(0.0006243687822-0.0003470678057j),(0.0005079073599-0.0001976015046j),(0.2251818925+0.2506679333j)
(4185000000+0j),(0.07008659095-0.2560814898j),(0.0006086145877-0.000391710375j),(0.0004744904872-0.0002826777636j),(0.2440841049+0.2324468846j)
(4186000000+0j),(0.04274727777-0.2462534588j),(0.0004868060932-0.0004919761559j),(0.0004090220027-0.0003165946982j),(0.2610680461+0.2124693743j)
(4187000000+0j),(0.01678818651-0.2335289492j),(0.0004276911786-0.0005759252817j),(0.0002664762433-0.0003634790774j),(0.275939554+0.1909699044j)
(4188000000+0j),(-0.007321718149-0.2182716323j),(0.0002837600769-0.000521454087j),(0.0002939247934-0.0003650385479j),(0.2886812687+0.1681385243j)
(4189000000+0j),(-0.02948290855-0.2005481411j),(0.0002746788086-0.0005525593297j),(0.0002544092713-0.0003571288835j),(0.2992073894+0.1438461526j)
(4190000000+0j),(-0.04924042523-0.180835799j),(0.0001550887246-0.0004954693723j),(0.0001409624529-0.0003734943748j),(0.3071866632+0.1191604279j)
(4191000000+0j),(-0.06651424617-0.1592655807j),(6.421839498e-05-0.0004855357111j),(0.0001027695616-0.0003029330983j),(0.3126531839+0.09361546274j)
(4192000000+0j),(-0.08100170642-0.1361755486j),(-7.417664165e-05-0.0004804348282j),(4.947709022e-05-0.0003343236458j),(0.3153685629+0.06782873666j)
(4193000000+0j),(-0.09269458801-0.1119945374j),(-0.0001220123304-0.0003940903116j),(-2.530429265e-05-0.0002351451403j),(0.3155990243+0.042042155j)
(4194000000+0j),(-0.1014716774-0.08687404473j),(-0.0001980893576-0.0003400967689j),(-2.470462641e-05-0.0002224108175j),(0.3130683303+0.01639410621j)
(4195000000+0j),(-0.1071942374-0.06127646436j),(-0.0002228948433-0.0002637948201j),(1.539598088e-06-9.254396718e-05j),(0.3077961504-0.008617898639j)
(4196000000+0j),(-0.1099879295-0.03570124509j),(-0.0002844329574-0.0001307006896j),(-8.946123671e-06-0.0001470951829j),(0.2998992801-0.03266526526j)
(4197000000+0j),(-0.1097881123-0.01025264701j),(-0.0001833015558+3.066356294e-05j),(-8.733287359e-06+6.285529707e-06j),(0.2896841168-0.05555836615j)
(4198000000+0j),(-0.1066932529+0.01445485363j),(-9.258875798e-05+3.704327901e-05j),(3.528497245e-06+7.844323409e-05j),(0.2769161165-0.07682713478j)
(4199000000+0j),(-0.1008299589+0.03836704494j),(-4.433006325e-05+1.108246579e-05j),(9.663756646e-05+4.548361176e-05j),(0.2622414231-0.09612300515j)
(4200000000+0j),(-0.09238040447+0.06104762404j),(1.824383799e-05+3.051070235e-05j),(0.0001807819644-1.114233555e-06j),(0.2456731349-0.1134794981j)
