Frequency,Complex S33,Complex S32,Complex S23,Complex S22
(4151000000+0j),(-0.3232344687+0.5314930774j),(0.0003798857215-0.0002129252098j),(0.0003862286976-0.0001153217599j),(-0.03768907115-0.009794194247j)
(4152000000+0j),(-0.2730004489+0.5678152599j),(0.0003454779799-0.0002554049715j),(0.0003665086406-0.0001686983742j),(-0.05304500833-0.01017718328j)
(4153000000+0j),(-0.2206656933+0.598562089j),(0.0003730206809-0.0002532174694j),(0.0003797075769-0.0002384895051j),(-0.0686089471-0.008087322281j)
(4154000000+0j),(-0.1657525897+0.6242232126j),(0.0003104789939-0.0003055738634j),(0.0003508508962-0.0002510133781j),(-0.08390304446-0.003508810284j)
(4155000000+0j),(-0.1102200672+0.6442299772j),(0.0003028587671-0.000283592497j),(0.0003332301276-0.0002183060569j),(-0.09861171991+0.00357863336j)
(4156000000+0j),(-0.05346277729+0.658774659j),(0.0002172380482-0.000296824408j),(0.0002789752907-0.0003321795666j),(-0.1123586521+0.01308293533j)
(4157000000+0j),(0.003131327452+0.6681703425j),(0.0002109825-0.0003736469953j),(0.0002577489649-0.0003163035726j),(-0.1246615797+0.02476874556j)
(4158000000+0j),(0.05991341919+0.6723548066j),(0.0002016835497-0.0003528954694j),(0.000229912941-0.0003653568856j),(-0.1354520768+0.03829845387j)
(4159000000+0j),(0.1159735247+0.6714875955j),(0.0001749874646-0.0003557979944j),(0.0001736285922-0.0003032524255j),(-0.1445350498+0.05354594058j)
(4160000000+0j),(0.1713581681+0.6659911461j),(6.335808575e-05-0.000305295107j),(0.0001260177087-0.0002941582061j),(-0.1516215354+0.07023726681j)
(4161000000+0j),(0.224954173+0.6558864511j),(9.100726311e-05-0.0003845375904j),(0.0001105546326-0.0002068528556j),(-0.1564549655+0.08808023473j)
(4162000000+0j),(0.2768657804+0.6414585408j),(4.972142779e-05-0.000347980822j),(5.114832675e-05-0.0002743794175j),(-0.1590859145+0.1069588603j)
(4163000000+0j),(0.3272686303+0.6229862314j),(4.171779437e-06-0.0003095022985j),(8.285929653e-05-0.0003229915455j),(-0.1591977328+0.1264946037j)
(4164000000+0j),(0.3746046126+0.6007995809j),(-2.980379395e-05-0.0003354861983j),(5.04433774e-05-0.0002907025337j),(-0.1569905579+0.1462189183j)
(4165000000+0j),(0.4201030135+0.5748844834j),(-2.068563845e-05-0.0002880949178j),(-8.228363185e-06-0.0002803985553j),(-0.1523328871+0.1659305996j)
(4166000000+0j),(0.4627933502+0.5458797706j),(-6.512465188e-05-0.0003046451311j),(2.105311796e-05-0.0003098305897j),(-0.1451318711+0.1855102601j)
(4167000000+0j),(0.5026239753+0.5137724049j),(-0.0001268324995-0.0003150742268j),(-8.796085604e-05-0.0002517745597j),(-0.135666877+0.204374271j)
(4168000000+0j),(0.5394278169+0.4789770972j),(-0.0001447152463-0.0002997533884j),(-9.91902125e-05-0.0002769205603j),(-0.1238820031+0.2224584613j)
(4169000000+0j),(0.573240757+0.4414903656j),(-0.0001275909744-0.0002780723735j),(-9.73530332e-05-0.0002886672155j),(-0.1098216549+0.2394153313j)
(4170000000+0j),(0.6041693091+0.4018162799j),(-0.0001726042683-0.0003702607355j),(-0.0001587921288-0.0003079980961j),(-0.09371095896+0.2548383842j)
(4171000000+0j),(0.6314306855+0.3600323344j),(-0.0001428538089-0.0001844868675j),(-0.000142473451-0.0001938785863j),(-0.07585284114+0.2687119183j)
(4172000000+0j),(0.6554328799+0.3163161138j),(-0.0001577924413-0.0001916970214j),(-0.0001492263546-0.000231746395j),(-0.05642888695+0.2806582417j)
(4173000000+0j),(0.6758101583+0.2711734176j),(-0.0002159449214-0.0001858978067j),(-0.0001803554624-0.0001553002367j),(-0.03581544012+0.2907006956j)
(4174000000+0j),(0.6926845312+0.2247169791j),(-0.0001763509354-0.0001709126227j),(-0.0001616516092-0.0001374442945j),(-0.0138848722+0.2985937301j)
(4175000000+0j),(0.705855608+0.1770299706j),(-0.0001771905227-0.0001078589266j),(-0.0001842815254-0.0001959964429j),(0.00858392287+0.3045117723j)
(4176000000+0j),(0.715500772+0.1281085239j),(-0.0002457874652-9.739454254e-05j),(-0.0001954318286-0.000135765993j),(0.03192651272+0.3082589573j)
(4177000000+0j),(0.7213850617+0.07880362641j),(-0.0001892659639-0.0001186298614j),(-0.0001832892449-0.000139120224j),(0.05589099601+0.309680844j)
(4178000000+0j),(0.7232881188+0.02963294689j),(-0.0002164051839-9.128080274e-05j),(-0.0001927181584-5.908613821e-05j),(0.08012162149+0.3090209566j)
(4179000000+0j),(0.7214210033-0.02063115862j),(-0.0001968500583-6.605203816e-05j),(-0.0002104859013-0.0001379964961j),(0.104373008+0.3059544355j)
(4180000000+0j),(0.7155643702-0.06999621139j),(-0.0002116576652-0.0001282656303j),(-0.0002300157357-3.638336784e-05j),(0.1287324876+0.3003546384j)
(4181000000+0j),(0.7061032653-0.1193719065j),(-0.0002404066763-2.450938155e-05j),(-0.0002629450755-6.852204388e-05j),(0.1525211781+0.29245172j)
(4182000000+0j),(0.6926968694-0.1680570951j),(-0.0003171501739+2.58258533e-05j),(-0.0002426981082-5.646433056e-05j),(0.1756383628+0.2822799129j)
(4183000000+0j),(0.674964726-0.2161598422j),(-0.0002066006273-1.462689124e-05j),(-0.0002321401989-2.562145528e-05j),(0.1979052275+0.2696624842j)
(4184000000+0j),(0.653588593-0.2629575846j),(-0.0002116557589-2.442235746e-05j),(-0.0002078426623-4.400381295e-05j),(0.2188505828+0.2549265316j)
(4185000000+0j),(0.6282089353-0.3082407154j),(-0.0001832876442+2.55015384e-05j),(-0.0002308231487-1.62576307e-05j),(0.2383321524+0.2379127033j)
(4186000000+0j),(0.5988636613-0.351854342j),(-0.0002131684014-2.247059092e-05j),(-0.0002173893445+6.334642967e-05j),(0.2563465536+0.2191432555j)
(4187000000+0j),(0.5656826496-0.3933057823j),(-0.0001906203252+5.814759061e-05j),(-0.0002476621885+6.685822882e-05j),(0.271882236+0.1988211135j)
(4188000000+0j),(0.5290558338-0.431996852j),(-0.0001850140834+8.413597243e-05j),(-0.0002160440636+6.402689178e-05j),(0.285749197+0.1769568403j)
(4189000000+0j),(0.4889328778-0.4679890005j),(-0.00016617449+7.260230632e-05j),(-0.0001993053156+7.744649338e-05j),(0.2972556651+0.1539077428j)
(4190000000+0j),(0.4446709752-0.5012613373j),(-0.000163010729+5.272966882e-05j),(-0.0001681750146+6.999785546e-05j),(0.3063607514+0.1299577362j)
(4191000000+0j),(0.3976764083-0.530611595j),(-0.0001709836943+9.952578694e-05j),(-0.0001183342902+7.830668619e-05j),(0.3131133914+0.1052293301j)
(4192000000+0j),(0.3479345143-0.5558481035j),(-0.0001756230777+8.47776173e-05j),(-0.0001598761155+0.0001012292923j),(0.3172402084+0.08011397509j)
(4193000000+0j),(0.2949091792-0.5772353612j),(-0.0001402662601+0.000134333357j),(-0.0001721606241+0.0001124816044j),(0.3190095127+0.05480909013j)
(4194000000+0j),(0.2395721227-0.5939487883j),(-0.0001175150537+0.0001134727718j),(-0.000183873417+0.0001592601329j),(0.318140924+0.02980706489j)
(4195000000+0j),(0.1826179326-0.6055505815j),(-6.692273018e-05+0.0001089592406j),(-0.0001261960715+0.0001431221608j),(0.3147423863+0.005184990306j)
(4196000000+0j),(0.1238238886-0.6120763481j),(-0.0001117583306+0.0001616513764j),(-0.0001510255097+0.000151131404j),(0.3090007603-0.01877344285j)
(4197000000+0j),(0.06387874484-0.6130440388j),(-5.952430001e-05+0.0001206634406j),(-0.0001335670386+0.0001375393476j),(0.3009598553-0.04189855296j)
(4198000000+0j),(0.00352603104-0.6081958303j),(-0.0001392526756+0.0001316666603j),(-0.0001365573553+0.0001470724092j),(0.2906001806-0.06367225009j)
(4199000000+0j),(-0.05703395978-0.597590856j),(-0.0001279670105+0.0001246073953j),(-5.96523023e-05+0.0002029929601j),(0.2780149579-0.08407329867j)
(4200000000+0j),(-0.1169556081-0.5809459268j),(-6.933134136e-05+0.0001508958085j),(-7.935507892e-05+0.0001501666557j),(0.2637077272-0.1027233571j)
